ID,forests,bec,cum,min,var,biomass,height,cover
1453,210,6,4105.11181640625,0,957.80255126953125,21602,25119,9308
1454,210,6,3748.850341796875,0,954.11822509765625,27229,29811,7551
1455,210,6,1889.4586181640625,0,1708.4609375,6358,19644,2156
1456,210,6,5309.57763671875,0,805.856689453125,5809,10913,8809
1457,210,6,3881.741455078125,0,1028.6883544921875,2592,8330,3397
1458,210,6,4318.47509765625,0,911.08709716796875,6848,13811,3236
1459,210,6,5495.18310546875,0,519.60894775390625,21139,22437,7771
1460,210,6,3351.7685546875,0,1250.355224609375,40154,33555,9159
1461,210,6,4507.30517578125,0,864.22210693359375,21139,22437,7771
1462,210,6,4310.0107421875,0,970.65325927734375,15030,19609,8463
1463,210,6,2316.40087890625,0,1732.2547607421875,5189,11916,6150
1464,210,6,3671.45947265625,0,1124.6644287109375,15372,17131,8103
1465,210,6,4985.068359375,0,822.13116455078125,6820,12750,7471
1466,210,6,2310.412841796875,0,1559.5836181640625,13716,20227,6371
1467,210,6,6848.814453125,132.84767150878906,337.7003479003906,7758,13385,7757
1468,210,6,4247.49853515625,0,940.3140869140625,37843,31822,9005
1469,210,6,3889.99169921875,0,1185.9737548828125,35723,34657,8556
1470,210,6,2365.787353515625,0,1433.8743896484375,17160,20275,8746
1471,210,6,4513.30615234375,0,882.0311279296875,1429,6415,2264
1472,210,6,4570.0927734375,18.616010665893555,811.365234375,4734,14935,3118
1473,210,6,3686.77392578125,0,951.70904541015625,13427,15895,7368
1474,210,6,4240.36669921875,0,910.46734619140625,21139,22437,7771
1475,210,6,5231.6513671875,0,844.20849609375,13144,19767,7967
1476,210,6,4634.30712890625,0,935.83734130859375,16925,26193,6528
1477,210,6,5783.7275390625,0,637.4072265625,26817,28355,6680
1478,210,6,4902.14697265625,0,779.8697509765625,7977,20299,3862
1479,210,6,4587.1884765625,0,826.90679931640625,6284,13018,6097
1480,210,6,6044.693359375,0,412.7025146484375,18881,20510,9029
1481,210,6,4498.724609375,0,986.60888671875,12012,16050,8174
1482,210,6,6103.5107421875,0,515.5977783203125,6300,13223,5714
1483,210,6,6910.1943359375,328.2994689941406,258.9356994628906,10230,14426,8059
1484,210,6,3947.57177734375,0,900.88067626953125,7703,18644,3837
1485,210,6,5084.82177734375,0,627.56024169921875,2648,8451,3300
1486,210,6,4268.50244140625,0,828.78656005859375,21139,22437,7771
1487,210,6,4880.22314453125,0,824.28497314453125,36651,32437,8163
1488,210,6,3834.351806640625,0,1068.3248291015625,35623,31660,8598
1489,210,6,2386.1015625,0,1315.613037109375,6630,12472,4809
1490,210,6,5680.85400390625,0,726.26416015625,8930,14902,7222
1491,210,6,5876.53515625,0,491.2548522949219,21139,22437,7771
1492,210,6,7442.1962890625,352.3086853027344,248.99949645996094,5262,17198,3047
1493,210,6,3375.6923828125,0,1068.96240234375,21901,25037,9149
1494,210,6,4542.06298828125,21.704784393310547,731.9140625,7758,13385,7757
1495,210,6,2936.80419921875,0,1103.001220703125,5116,10574,8438
1496,210,6,3510.05615234375,0,1185.4661865234375,2168,7570,3691
1497,210,6,4212.91064453125,0,625.84246826171875,6517,20230,1711
1498,210,6,4205.35205078125,0,680.28253173828125,2718,17017,1256
1499,210,6,4067.237548828125,0,918.963623046875,21139,22437,7771
1500,210,6,4597.2314453125,0,702.56829833984375,5538,11955,5637
1501,210,6,1691.2508544921875,0,1333.5045166015625,1183,6935,500
1502,210,6,4901.39404296875,0,825.0185546875,4247,8791,8619
1503,210,6,7389.43896484375,288.6021423339844,327.3243103027344,6300,13223,5714
1504,210,6,3345.166259765625,0,972.658447265625,35641,29152,9989
1505,210,6,4619.94775390625,0,862.34185791015625,5403,10208,9475
1506,210,6,7222.865234375,49.439613342285156,437.7299499511719,10182,15564,8899
1507,210,6,3946.62109375,0,902.96185302734375,4615,13121,2159
1508,210,6,8190.53759765625,159.93324279785156,261.1044921875,24966,27255,7314
1509,210,6,2374.14794921875,0,1176.0552978515625,7703,18644,3837
1510,210,6,3278.141357421875,0,1242.6290283203125,31912,32684,6980
1511,210,6,5927.01416015625,223.1702423095703,311.6195983886719,20498,25677,9397
1512,210,6,2710.21923828125,0,1150.4886474609375,4270,14355,3173
1513,210,6,3946.891845703125,0,1059.9227294921875,31097,28565,8377
1514,210,6,4749.87939453125,0,940.26629638671875,11844,14253,9988
1515,210,6,5089.2958984375,0,802.81890869140625,5262,17198,3047
1516,210,6,8828.0009765625,582.163330078125,101.3788833618164,18881,20510,9029
1517,210,6,2771.493896484375,0,1236.045654296875,21139,22437,7771
1518,210,6,6390.93212890625,0,544.1402587890625,17418,22658,7090
1519,210,6,3853.18505859375,0,981.4615478515625,21901,25037,9149
1520,210,7,7416.31201171875,0,394.6950378417969,13317,20955,6314
1521,210,7,8375.3203125,294.5700378417969,243.78150939941406,12226,11775,8495
1522,210,7,8536.5224609375,21.317047119140625,327.1900329589844,22937,31453,7461
1523,210,7,7365.341796875,25.866683959960938,429.8693542480469,8839,16290,6637
1524,210,7,7339.24951171875,0,522.47833251953125,31519,23859,9721
1525,210,7,6992.5126953125,0,412.6374816894531,31578,33654,6482
1526,210,7,5684.36572265625,0,725.523193359375,8713,12436,9513
1527,210,7,7972.0126953125,17.311582565307617,360.72198486328125,12226,11775,8495
1528,210,7,6993.08447265625,0,555.5260009765625,8363,12612,8945
1529,210,7,5200.0751953125,0,665.0189208984375,15030,19609,8463
1530,210,7,7861.9921875,370.1579895019531,239.92787170410156,12226,11775,8495
1531,210,7,8224.3359375,11.661327362060547,429.3616638183594,37935,30000,9160
1532,210,7,4914.5302734375,0,880.48663330078125,16925,26193,6528
1533,210,7,5565.4111328125,73.75140380859375,688.44073486328125,26193,30562,7865
1534,210,7,5840.923828125,0,600.26416015625,23489,31392,6111
1535,210,7,5458.31103515625,0,619.58709716796875,5403,10208,9475
1536,210,7,6329.259765625,0,617.9434814453125,25087,20805,8544
1537,210,7,8852.080078125,15.320990562438965,373.1361999511719,33334,27949,8925
1538,210,7,7833.646484375,11.727479934692383,438.19549560546875,22834,21773,9400
1539,210,7,5146.56298828125,0,878.2843017578125,20376,24078,6833
1540,210,7,4012.293212890625,0,1033.6922607421875,13344,20100,7201
1541,210,7,9811.404296875,750.16357421875,30.70277976989746,29695,23751,9507
1542,210,7,7465.32177734375,45.216575622558594,378.1976318359375,26562,22239,9701
1543,210,7,7115.15625,0,439.3498840332031,4734,14935,3118
1544,210,7,8056.3955078125,0,392.12701416015625,35678,27197,9558
1545,210,7,5509.03173828125,0,777.899658203125,12226,11775,8495
1546,210,7,7034.4228515625,68.16326904296875,508.14752197265625,13317,20955,6314
1547,210,7,4907.06005859375,0,866.571044921875,37843,31822,9005
1548,210,7,6707.3544921875,24.399572372436523,517.2650146484375,3228,8654,7630
1549,210,7,7239.51025390625,249.12240600585938,333.0423889160156,20392,31645,5722
1550,210,7,7808.41064453125,0,424.4949951171875,25389,31436,8232
1551,210,7,8626.1015625,401.73114013671875,227.8188018798828,30776,28292,8832
1552,210,7,5741.47705078125,0,665.84100341796875,31519,23859,9721
1553,210,7,6570.033203125,0,423.67645263671875,48115,32566,9343
1554,210,7,5537.982421875,225.7467803955078,477.15850830078125,21901,25037,9149
1555,210,7,7261.05810546875,138.6282196044922,328.93896484375,37463,33118,9281
1556,210,7,6252.95556640625,0,495.9682922363281,21901,25037,9149
1557,210,7,6986.64794921875,0,566.41119384765625,46463,38044,9952
1558,210,7,7166.89013671875,0,563.17108154296875,7373,12462,9468
1559,210,7,7078.7080078125,0,401.3785400390625,17354,20987,8118
1560,210,7,6049.76220703125,0,585.18133544921875,24701,27224,8459
1561,210,7,6659.126953125,0,603.9407958984375,20669,27837,8109
1562,210,7,9671.583984375,783.42376708984375,18.653182983398438,17430,21637,7869
1563,210,7,6700.21875,17.922346115112305,412.2839050292969,12514,21906,7493
1564,210,7,9271.1748046875,348.6693115234375,202.5262451171875,9963,14039,9955
1565,210,7,5096.12060546875,0,722.73974609375,13191,17865,8346
1566,210,7,7942.4267578125,394.4876708984375,186.9426727294922,45525,31760,9523
1567,210,7,7382.25341796875,223.90191650390625,404.1088562011719,27687,23833,9499
1568,210,7,6921.18603515625,0,476.3239440917969,25762,25002,8601
1569,210,7,8241.6767578125,38.49871826171875,381.5600891113281,15027,19379,8699
1570,210,7,7140.45458984375,0,480.5029296875,16925,26193,6528
1571,210,7,6979.44921875,0,568.08709716796875,9963,14039,9955
1572,210,7,8081.77783203125,0,390.43707275390625,46463,38044,9952
1573,210,7,6620.10986328125,42.839603424072266,540.7139892578125,14308,22177,7909
1574,210,7,6824.51025390625,91.46626281738281,361.39666748046875,14683,24906,5487
1575,210,7,7473.27099609375,26.806636810302734,410.2300109863281,35678,27197,9558
1576,210,7,7778.35693359375,409.4867248535156,176.48489379882813,20498,25677,9397
1577,210,7,5511.79052734375,0.7837429046630859,590.6966552734375,17418,22658,7090
1578,210,7,7625.01904296875,129.29454040527344,395.11297607421875,9963,14039,9955
1579,210,7,6917.3154296875,121.48999786376953,407.15557861328125,37120,34176,9277
1580,210,7,8221.478515625,0,370.70452880859375,12226,11775,8495
1581,210,7,8070.234375,306.50970458984375,243.65061950683594,20671,21738,8767
1582,210,7,8064.5546875,226.641357421875,256.3782958984375,28346,26387,8332
1583,210,7,7354.81591796875,0,433.89178466796875,9963,14039,9955
1584,210,7,4111.04541015625,0,1133.3153076171875,4102,9243,9506
1585,210,7,5588.4716796875,0,617.94677734375,21901,25037,9149
1586,210,7,5867.1005859375,0,707.052001953125,21479,20364,9418
1587,210,7,6450.57421875,0,635.88525390625,8363,12612,8945
1588,210,7,7753.41259765625,103.78692626953125,380.3255920410156,43100,28849,9501
1589,210,7,8720.482421875,0,338.1141357421875,2288,7292,6187
1590,210,7,4320.19140625,0,1012.3778686523438,22342,26199,8369
1591,210,7,6315.11865234375,0,548.9183349609375,21901,25037,9149
1592,210,7,6398.1142578125,0,597.3887939453125,53183,33267,9964
1593,210,7,6985.68408203125,0,439.71441650390625,21901,25037,9149
1594,210,7,4979.46240234375,0,765.19189453125,26193,30562,7865
1595,210,7,5085.1728515625,0,786.33905029296875,13642,18020,7984
1596,210,7,8184.61669921875,537.119140625,125.61479949951172,28616,27046,9070
1597,210,7,7607.81396484375,0,363.8992004394531,17868,20438,8776
1598,210,7,4405.44873046875,0,1006.4126586914063,1848,6791,5561
1599,210,7,7674.91015625,331.8082275390625,232.51316833496094,11360,16154,6915
1600,210,7,4826.08203125,0,815.297607421875,18744,20985,9144
1601,210,7,7816.6669921875,9.157115936279297,358.51947021484375,16036,26774,6000
1602,210,7,7200.3935546875,0,522.856201171875,12226,11775,8495
1603,210,7,7046.99755859375,0,499.356201171875,18272,21285,8727
1604,210,7,7256.279296875,13.350234031677246,512.46185302734375,11961,15938,8843
1605,210,7,7158.89892578125,0,562.68341064453125,37935,30000,9160
1606,210,7,4680.16064453125,0,836.29486083984375,7120,13436,8490
1607,210,7,4722.435546875,0,838.0869140625,26562,22239,9701
1608,210,7,7446.85400390625,0,544.99310302734375,29695,23751,9507
1609,210,7,7779.20166015625,0,427.2096252441406,15376,20332,7540
1610,210,7,5810.5869140625,0,684.9766845703125,18351,19930,9598
1611,210,7,6139.47119140625,0,592.033203125,22968,24878,8516
1612,210,7,8046.61767578125,428.869140625,226.76402282714844,42163,32398,9827
1613,210,7,8370.22265625,518.551025390625,137.84127807617188,21139,22437,7771
1614,210,7,8281.388671875,595.68408203125,90.54563903808594,21139,22437,7771
1615,210,7,6176.791015625,0,585.519775390625,22117,26075,7433
1616,210,7,5013.513671875,0,742.80255126953125,19197,20288,6521
1617,210,7,6349.0283203125,0,496.3724365234375,2288,7292,6187
1618,210,7,7380.7607421875,42.8061408996582,412.2327575683594,41494,33744,9936
1619,210,7,7709.22802734375,76.7650146484375,342.0280456542969,29059,24953,9770
1620,210,7,7577.0771484375,0,440.0475158691406,30773,24952,9356
1621,210,7,7456.7412109375,264.8470153808594,321.3745422363281,33641,29622,9683
1622,210,7,5279.09521484375,0,773.56988525390625,33857,28610,9385
1623,210,7,6400.0517578125,0,659.74615478515625,26329,26960,8883
1624,210,7,6698.69580078125,0,474.55810546875,25255,24139,9396
1625,210,7,5918.828125,0,541.508056640625,7758,13385,7757
1626,210,7,4665.8671875,0,832.6546630859375,21901,25037,9149
1627,210,7,7178.17626953125,61.67874526977539,414.5685119628906,22004,33520,4444
1628,210,7,7684.787109375,51.87482452392578,379.4293518066406,2412,6988,6525
1629,210,7,8171.369140625,0,387.8114013671875,10182,15564,8899
1630,210,7,7797.4931640625,50.166954040527344,403.7315673828125,23229,24503,8095
1631,210,7,6529.58203125,0,691.833251953125,10416,13568,9849
1632,210,7,8772.734375,522.2138671875,175.98843383789063,14417,16085,9499
1633,210,7,6974.509765625,146.83651733398438,481.3598327636719,15030,19609,8463
1634,210,7,7489.61328125,0,429.3142395019531,35678,27197,9558
1635,210,7,5682.1962890625,0,637.5748291015625,18881,20510,9029
1636,210,7,7151.17236328125,0,432.09283447265625,10182,15564,8899
1637,210,7,4556.662109375,0,877.41571044921875,17160,20275,8746
1638,210,7,7505.1875,265.34698486328125,295.18212890625,28155,29566,9646
1639,210,7,6181.58544921875,0,680.80401611328125,23870,24829,8586
1640,210,7,4270.11474609375,9.161789894104004,476.5617370605469,27229,29811,7551
1641,210,7,8865.41796875,371.8454895019531,199.0655059814453,744,5618,502
1642,210,7,5984.9091796875,0,686.3463134765625,13191,17865,8346
1643,210,7,6788.0458984375,0,529.05706787109375,14417,16085,9499
1644,210,7,7795.08447265625,0,469.6388854980469,7222,11643,9445
1645,210,7,7836.2236328125,0,460.6422424316406,18284,21515,9058
1646,210,7,8079.70654296875,0,434.3478088378906,28556,24881,9030
1647,210,7,6672.734375,0,567.0775146484375,10395,17212,8058
1648,210,7,7752.2197265625,148.7787628173828,349.79022216796875,44638,34889,9299
1649,210,7,8200.6123046875,40.024070739746094,330.1769104003906,28151,24628,9046
1650,210,7,4558.68994140625,0,721.69451904296875,4644,18685,1790
1651,210,7,4279.40234375,91.125152587890625,367.225830078125,6251,12545,3380
1652,210,7,4959.1875,0,900.23089599609375,33334,27949,8925
1653,210,7,5243.57373046875,0.047782864421606064,574.77935791015625,13843,17355,6346
1654,210,7,7740.16650390625,33.5198974609375,368.6214294433594,38912,30530,9552
1655,210,7,7675.12744140625,90.9424057006836,414.2809753417969,6235,11133,9821
1656,210,7,6789.26806640625,0,667.4207763671875,9963,14039,9955
1657,210,7,7106.0869140625,0,497.3417663574219,2679,7269,7427
1658,210,7,8802.9453125,256.1561279296875,286.3490295410156,10312,15592,9398
1659,210,7,6725.3515625,0,480.5235290527344,27241,29550,7594
1660,210,7,5878.5205078125,0,650.10821533203125,10395,17212,8058
1661,210,7,6784.27099609375,0,581.06072998046875,22834,21773,9400
1662,210,7,7585.1328125,13.885682106018066,356.9848327636719,4038,10691,6731
1663,210,7,7048.3837890625,0.4975457489490509,542.24652099609375,26949,23096,9518
1664,210,7,6152.5859375,21.822282791137695,488.7061462402344,21139,22437,7771
1665,210,7,5211.537109375,0,829.4952392578125,14784,18531,9100
1666,210,7,4432.7646484375,0,877.36334228515625,25762,25002,8601
1667,210,7,7431.28369140625,201.5475616455078,330.0787353515625,35719,27687,9269
1668,210,7,7099.6533203125,0,571.28564453125,10182,15564,8899
1669,210,7,5523.5283203125,0,718.54736328125,37843,31822,9005
1670,210,7,7812.455078125,88.4765396118164,373.08544921875,9539,14224,9010
1671,210,7,6600.9013671875,55.74893569946289,434.6012878417969,38554,31787,7294
1672,210,7,6186.8642578125,0,537.316650390625,22004,33520,4444
1673,210,7,5925.6455078125,0,749.15106201171875,2288,7292,6187
1674,210,7,5832.2666015625,0,730.91485595703125,9630,15541,6821
1675,210,7,8212.751953125,491.11407470703125,126.67684936523438,9793,18150,7478
1676,210,7,5034.357421875,0,816.95733642578125,18969,22100,6973
1677,210,7,7499.708984375,0,413.2777099609375,33334,27949,8925
1678,210,7,4418.73388671875,0,997.29302978515625,13191,17865,8346
1679,210,7,4559.5478515625,0,927.63720703125,25046,22391,9403
1680,210,7,4822.71630859375,0,732.97454833984375,21139,22437,7771
1681,210,7,7159.31640625,48.505836486816406,515.492919921875,14084,16595,9616
1682,210,7,4828.66845703125,0,927.44561767578125,10840,16982,8090
1683,210,7,6659.74853515625,110.9202651977539,495.8536071777344,8363,12612,8945
1684,210,7,7247.72119140625,19.745914459228516,387.216796875,13144,19767,7967
1685,210,7,7601.70361328125,0,428.78094482421875,7398,13584,7827
1686,210,7,7214.8056640625,0,554.99658203125,21901,25037,9149
1687,210,7,4436.265625,0,775.8958740234375,10240,15977,6188
1688,210,7,5794.9951171875,0,547.188720703125,29059,24953,9770
1689,210,7,3729.685791015625,0,822.5950927734375,1785,8061,1618
1690,210,7,5241.2939453125,0,758.17291259765625,34936,35231,9332
1691,210,7,6397.322265625,25.346914291381836,423.7584533691406,37127,34308,8517
1692,210,7,6498.40869140625,35.96389389038086,559.3243408203125,15027,19379,8699
1693,210,7,8369.544921875,144.981201171875,338.2402648925781,29695,23751,9507
1694,210,7,5063.62548828125,0,770.55145263671875,20392,31645,5722
1695,210,7,6589.1455078125,0,488.747314453125,32145,29277,9029
1696,210,7,9237.49609375,654.97015380859375,69.82720947265625,7222,11643,9445
1697,210,7,7983.34814453125,117.5593032836914,349.36212158203125,9963,14039,9955
1698,210,7,7777.1650390625,0,414.57867431640625,29019,28297,8861
1699,210,7,8172.3671875,2.5461955070495605,422.4966125488281,30103,25782,8808
1700,210,7,5047.828125,0,789.8292236328125,32145,29277,9029
1701,210,7,7036.291015625,129.28819274902344,380.7154541015625,52017,38827,10000
1702,210,7,7055.5546875,288.7275695800781,231.01707458496094,35641,29152,9989
1703,210,7,7006.59619140625,0,580.0194091796875,10416,13568,9849
1704,210,7,7611.60693359375,124.08134460449219,290.6101989746094,29059,24953,9770
1705,210,7,7007.00634765625,0,469.518310546875,18272,21285,8727
1706,210,7,6685.10302734375,0,506.4814758300781,31519,23859,9721
1707,210,7,4096.41845703125,0,820.7635498046875,33641,29622,9683
1708,210,7,6029.7626953125,8.912280082702637,666.6185302734375,10182,15564,8899
1709,210,7,5604.3271484375,4.493246555328369,699.63519287109375,17406,19202,8746
1710,210,7,6120.21435546875,0,534.05120849609375,17418,22658,7090
1711,210,7,7953.47509765625,269.3819580078125,249.3870849609375,38576,30291,9505
1712,210,7,5444.2216796875,0,603.99493408203125,17160,20275,8746
1713,210,7,7799.0615234375,4.739981174468994,465.6131591796875,10182,15564,8899
1714,210,7,6033.5390625,0,609.92120361328125,26673,23300,9415
1715,210,7,5284.52490234375,9.070428848266602,659.98114013671875,21139,22437,7771
1716,210,7,8730.9873046875,99.33232116699219,305.9231872558594,21301,23314,9351
1717,210,7,5859.89599609375,0,706.98895263671875,12226,11775,8495
1718,210,7,4090.951171875,0,915.7647705078125,12514,21906,7493
1719,210,7,6325.2294921875,0,571.52703857421875,19420,31991,5752
1720,210,8,6009.6318359375,0,558.649658203125,13642,18020,7984
1721,210,8,7504.1474609375,86.55279541015625,358.15313720703125,21139,22437,7771
1722,210,8,6538.34375,0,588.95172119140625,31912,32684,6980
1723,210,8,6772.7275390625,0,392.2314453125,37120,34176,9277
1724,210,8,5599.11279296875,0,661.583251953125,23236,31577,7024
1725,210,8,6378.37744140625,0,433.2071228027344,7758,13385,7757
1726,210,8,5743.1875,0,668.2283935546875,24966,27255,7314
1727,210,8,4676.119140625,0,641.95599365234375,1593,19676,358
1728,210,8,6996.40771484375,454.2555847167969,127.32877349853516,6012,12183,3602
1729,210,8,4065.07568359375,0,717.56719970703125,6814,17860,2681
1730,210,8,9402.37109375,702.767822265625,56.93446731567383,13144,19767,7967
1731,210,8,4318.3681640625,0,804.08673095703125,7042,17983,3947
1732,210,8,7367.67578125,180.7683868408203,337.9202575683594,35623,31660,8598
1733,210,8,9293.8310546875,645.909423828125,72.46700286865234,16036,26774,6000
1734,210,8,6681.66455078125,7.519454479217529,511.5956115722656,3432,11234,3934
1735,210,8,6857.91357421875,206.53799438476563,363.55596923828125,7758,13385,7757
1736,210,8,6336.4091796875,8.931756973266602,570.48858642578125,11765,20555,7119
1737,210,8,6039.64453125,7.275261402130127,448.23516845703125,4972,13421,4420
1738,210,8,7028.8125,188.44471740722656,357.1575012207031,16766,21100,8244
1739,210,8,6158.984375,0,465.4660339355469,21139,22437,7771
1740,210,8,5154.142578125,0,710.458740234375,4344,18838,1784
1741,210,8,4722.736328125,0,628.16900634765625,27229,29811,7551
1742,210,8,5343.0126953125,0,655.46612548828125,53183,33267,9964
1743,210,8,7961.6884765625,197.46766662597656,327.35418701171875,11689,20837,4983
1744,210,8,7376.8671875,41.41288757324219,435.2998352050781,14125,17514,7780
1745,210,8,6126.81884765625,0,537.5621337890625,4734,14935,3118
1746,210,8,5440.4912109375,0,603.828369140625,8665,16917,4389
1747,210,8,6785.431640625,98.77599334716797,427.3307189941406,24966,27255,7314
1748,210,8,5583.29833984375,0,618.57611083984375,7020,13141,8067
1749,210,8,6960.365234375,0,473.3791198730469,22117,26075,7433
1750,210,8,5810.2890625,37.33714294433594,519.541015625,20498,25677,9397
1751,210,8,4782.7900390625,0,799.5142822265625,17160,20275,8746
1752,210,8,6062.26611328125,0,563.81475830078125,13642,18020,7984
1753,210,8,6871.5087890625,0,509.1047668457031,2512,7163,4929
1754,210,8,5468.8515625,89.83984375,491.7065124511719,7176,22183,2297
1755,210,8,4736.25390625,52.13028335571289,586.9638671875,6517,20230,1711
1756,210,8,8126.67529296875,75.90779876708984,276.9851989746094,18794,22629,8466
1757,210,8,6568.837890625,231.01454162597656,314.65704345703125,6358,19644,2156
1758,210,8,5043.59130859375,0,717.81134033203125,5334,20123,1547
1759,210,8,7998.8310546875,149.49447631835938,262.9144287109375,17500,21089,8051
1760,210,8,5552.0078125,0,703.794189453125,20787,20022,8267
1761,210,8,7211.13134765625,63.816131591796875,381.62542724609375,13716,20227,6371
1762,210,8,6217.353515625,212.691162109375,391.7996520996094,4344,18838,1784
1763,210,8,5665.7255859375,0,653.6041259765625,17160,20275,8746
1764,210,8,7007.4638671875,0,439.3515625,17500,21089,8051
1765,210,8,8040.4521484375,0,370.47406005859375,30987,30405,8102
1766,210,8,4998.07861328125,0,587.185302734375,6767,16974,3865
1767,210,8,5584.5517578125,0,592.68243408203125,7703,18644,3837
1768,210,8,5111.90478515625,0,600.03302001953125,32145,29277,9029
1769,210,8,4702.35498046875,0,665.17681884765625,39944,38307,7632
1770,210,8,6081.16845703125,0,600.74090576171875,13510,24341,3487
1771,210,8,4903.62841796875,0,827.8231201171875,23162,24002,8090
1772,210,8,5486.16748046875,0,714.77325439453125,4043,17584,1339
1773,210,8,7177.13623046875,0,445.4552307128906,11765,20555,7119
1774,210,8,5488.271484375,0,670.3985595703125,6358,19644,2156
1775,210,8,7495.79052734375,198.27398681640625,285.7937316894531,22074,22963,8696
1776,210,8,6524.5830078125,279.9273681640625,256.3557434082031,7758,13385,7757
1777,210,8,8580.9912109375,527.49676513671875,125.55455780029297,4734,14935,3118
1778,210,8,4485.6337890625,0,798.870849609375,4836,22400,1245
1779,210,8,7302.28173828125,209.35842895507813,294.13226318359375,10821,17642,7512
1780,210,8,7507.61474609375,142.54588317871094,358.2944030761719,30346,30081,8817
1781,210,8,6812.572265625,0,477.6512756347656,20498,25677,9397
1782,210,8,6389.2177734375,0,585.551025390625,17160,20275,8746
1783,210,8,8216.146484375,163.8195343017578,317.89947509765625,23804,30038,6797
1784,210,8,6682.396484375,121.14351654052734,492.7452697753906,28346,26387,8332
1785,210,8,6051.59765625,111.01194763183594,391.42327880859375,39944,38307,7632
1786,210,8,7201.89697265625,0,472.4366149902344,22117,26075,7433
1787,210,8,4424.4921875,0,714.56817626953125,4836,22400,1245
1788,210,8,9269.6494140625,673.9110107421875,52.41366958618164,38294,30435,9224
1789,210,8,6090.73974609375,0,672.8575439453125,22117,26075,7433
1790,210,8,7219.3115234375,0,459.6987609863281,5072,11999,4512
1791,210,8,6191.96044921875,0,604.14453125,19094,20314,9163
1792,210,8,5733.3212890625,0,662.50726318359375,13642,18020,7984
1793,210,8,6328.77392578125,0,433.7198181152344,20498,25677,9397
1794,210,8,6675.810546875,0,457.1361999511719,24966,27255,7314
1795,210,8,7239.13623046875,450.7711181640625,163.5919952392578,21139,22437,7771
1796,210,8,8767.3603515625,277.942626953125,239.35704040527344,10182,15564,8899
1797,210,8,5039.2294921875,0,609.15533447265625,6921,18551,3593
1798,210,8,7148.8076171875,186.9273223876953,325.8074645996094,13993,21134,4811
1799,210,8,5699.0009765625,0,717.95916748046875,4697,13151,2165
1800,210,8,7596.390625,125.35212707519531,311.0420837402344,17418,22658,7090
1801,210,8,7879.59326171875,109.084716796875,375.5871276855469,48674,31905,10000
1802,210,8,7903.748046875,390.8001403808594,202.55897521972656,34844,32576,8493
1803,210,8,4099.12890625,0,798.78802490234375,1012,14658,388
1804,210,8,3851.339599609375,0,708.2564697265625,7698,21304,1604
1805,210,8,6330.08203125,66.04195404052734,419.6601257324219,22687,22984,8897
1806,210,8,5649.11083984375,0,605.14361572265625,4344,18838,1784
1807,210,8,6328.62109375,137.13941955566406,340.2187805175781,27229,29811,7551
1808,210,8,7734.49365234375,309.3858337402344,280.0123596191406,10182,15564,8899
1809,210,8,4083.072265625,0,783.05548095703125,7914,15537,5799
1810,210,8,6174.2548828125,116.96431732177734,522.83953857421875,16408,25919,4990
1811,210,8,7178.9091796875,105.0087890625,377.0624084472656,11689,20837,4983
1812,210,8,5589.01904296875,0,544.31915283203125,3019,17118,1419
1813,210,8,4282.01025390625,0,758.8890380859375,11846,18368,8753
1814,210,8,6226.744140625,0,545.25189208984375,10821,17642,7512
1815,210,8,4537.4716796875,0,748.75030517578125,7703,18644,3837
1816,210,8,5072.958984375,0,808.36602783203125,26193,30562,7865
1817,210,8,5427.68408203125,0,666.486083984375,17160,20275,8746
1818,210,8,7500.5517578125,0,416.1093444824219,21901,25037,9149
1819,210,8,5137.9375,0,709.785888671875,17160,20275,8746
1820,210,8,3748.77685546875,0,714.47479248046875,8511,18847,3522
1821,210,8,7166.34716796875,0,441.9572448730469,25308,30698,8528
1822,210,8,7531.88427734375,0,401.43280029296875,21139,22437,7771
1823,210,8,6237.41748046875,5.36010217666626,569.706298828125,20498,25677,9397
1824,210,8,3528.7275390625,0,738.1014404296875,4135,19331,1405
1825,210,8,4290.5927734375,0,809.5860595703125,17160,20275,8746
1826,210,8,3861.072509765625,0,706.870849609375,7698,21304,1604
1827,210,8,7172.00341796875,0,476.02972412109375,34530,28476,8796
1828,210,8,6760.75146484375,303.4107666015625,279.0063781738281,3019,17118,1419
1829,210,8,6063.8916015625,0,645.7421875,5602,15227,5040
1830,210,8,6727.57958984375,0,473.7266540527344,26193,30562,7865
1831,210,8,5503.61083984375,0,716.688720703125,17160,20275,8746
1832,210,8,8979.35546875,410.4489440917969,173.3998260498047,31097,28565,8377
1833,210,8,6570.677734375,41.847103118896484,491.2170104980469,39574,36437,8956
1834,210,8,5809.591796875,35.51131820678711,518.69708251953125,4344,18838,1784
1835,210,8,6901.04541015625,0,487.1205139160156,33641,29622,9683
1836,210,8,6727.09228515625,0,502.509765625,12514,21906,7493
1837,210,8,5010.5361328125,0,876.26666259765625,26193,30562,7865
1838,210,8,5691.74267578125,47.3142204284668,439.8943176269531,27229,29811,7551
1839,210,8,8459.2041015625,3.990164041519165,326.0356140136719,30987,30405,8102
1840,210,8,4734.240234375,5.967798233032227,776.909423828125,4644,18685,1790
1841,210,8,2836.584716796875,0,923.3868408203125,8758,13690,6275
1842,210,8,6387.09619140625,87.36075592041016,480.82012939453125,9201,15402,7113
1843,210,8,4511.01513671875,0,770.51007080078125,4135,19331,1405
